transaction_id,customer_id,product_id,quantity,discount_percent,tax_rate,order_timestamp,payment_method,store_id,employee_id,order_status
TXN-100267,11391,20065,15,0.14,0.08,2025-10-06 08:51:01,Bank Transfer,107,3431,Cancelled
TXN-100268,10578,20085,12,0.02,0.08,2024-10-21 08:51:01,PayPal,114,3419,Shipped
TXN-100269,10641,20100,10,0.16,0.08,2025-02-07 08:51:01,Bank Transfer,104,3402,Pending
TXN-100270,11813,20223,11,0.14,0.08,2024-11-10 08:51:01,Credit Card,149,3013,Pending
TXN-100271,10560,20578,9,0.2,0.08,2024-11-06 08:51:01,Credit Card,128,3329,Pending
TXN-100272,11418,20082,6,0.26,0.08,2026-01-22 08:51:01,PayPal,117,3162,Completed
TXN-100273,10042,20181,1,0.04,0.08,2024-05-28 08:51:01,PayPal,147,3413,Shipped
TXN-100274,12295,20506,9,0.18,0.08,2025-08-14 08:51:01,Bank Transfer,119,3326,Pending
TXN-100275,10226,20174,10,0.09,0.08,2025-02-04 08:51:01,PayPal,148,3203,Completed
TXN-100276,10973,20048,5,0.0,0.08,2025-08-22 08:51:01,PayPal,126,3350,Cancelled
TXN-100277,12782,20356,5,0.19,0.08,2024-09-17 08:51:01,Bank Transfer,146,3074,Shipped
TXN-100278,11736,20554,9,0.03,0.08,2026-01-02 08:51:01,Credit Card,135,3340,Shipped
TXN-100279,11828,20176,2,0.01,0.08,2025-05-03 08:51:01,Credit Card,115,3125,Pending
TXN-100280,11537,20061,2,0.16,0.08,2025-10-08 08:51:01,Credit Card,100,3050,Shipped
TXN-100281,12193,20560,3,0.11,0.08,2025-07-22 08:51:01,Credit Card,102,3394,Shipped
TXN-100282,12806,20078,15,0.23,0.08,2025-02-17 08:51:01,Bank Transfer,107,3370,Cancelled
TXN-100283,10910,20425,14,0.0,0.08,2024-09-16 08:51:01,Bank Transfer,143,3341,Completed
TXN-100284,12656,20490,4,0.22,0.08,2024-07-14 08:51:01,Credit Card,129,3383,Pending
TXN-100285,12654,20497,7,0.14,0.08,2026-02-01 08:51:01,Credit Card,101,3181,Shipped
TXN-100286,10330,20263,12,0.22,0.08,2026-01-28 08:51:01,PayPal,100,3233,Completed
TXN-100287,11776,20247,5,0.17,0.08,2026-02-20 08:51:01,Bank Transfer,142,3272,Pending
TXN-100288,10426,20184,4,0.14,0.08,2024-09-25 08:51:01,PayPal,105,3391,Completed
TXN-100289,12392,20082,10,0.08,0.08,2024-05-31 08:51:01,PayPal,123,3132,Pending
TXN-100290,11721,20483,3,0.19,0.08,2025-04-02 08:51:01,PayPal,124,3421,Completed
TXN-100291,12457,20190,8,0.13,0.08,2025-12-30 08:51:01,Credit Card,128,3228,Completed
TXN-100292,12818,20513,9,0.12,0.08,2025-10-27 08:51:01,PayPal,115,3299,Pending
TXN-100293,11641,20109,3,0.22,0.08,2025-02-23 08:51:01,PayPal,134,3112,Completed
TXN-100294,11524,20372,8,0.06,0.08,2025-12-10 08:51:01,Credit Card,134,3433,Cancelled
TXN-100295,11173,20047,3,0.22,0.08,2025-08-10 08:51:01,Bank Transfer,141,3474,Pending
TXN-100296,12732,20389,2,0.09,0.08,2025-02-13 08:51:01,PayPal,111,3253,Cancelled
TXN-100297,10838,20223,1,0.09,0.08,2024-04-23 08:51:01,Credit Card,104,3412,Cancelled
TXN-100298,11704,20099,11,0.09,0.08,2024-06-17 08:51:01,Bank Transfer,106,3191,Shipped
TXN-100299,11210,20523,4,0.03,0.08,2025-02-07 08:51:01,Bank Transfer,147,3215,Shipped
TXN-100300,11702,20268,8,0.01,0.08,2025-07-07 08:51:01,PayPal,120,3193,Cancelled
TXN-100301,12429,20522,15,0.14,0.08,2026-02-26 08:51:01,Credit Card,124,3282,Shipped
TXN-100302,10012,20028,5,0.16,0.08,2024-11-07 08:51:01,Bank Transfer,138,3471,Shipped
TXN-100303,11644,20232,12,0.25,0.08,2025-04-02 08:51:01,Bank Transfer,111,3382,Shipped
TXN-100304,12895,20116,11,0.19,0.08,2024-11-11 08:51:01,Credit Card,124,3168,Shipped
TXN-100305,11147,20065,1,0.27,0.08,2026-01-28 08:51:01,PayPal,147,3479,Shipped
TXN-100306,12371,20096,2,0.16,0.08,2025-09-27 08:51:01,Credit Card,132,3080,Pending
TXN-100307,11965,20127,9,0.06,0.08,2025-12-21 08:51:01,Bank Transfer,107,3228,Cancelled
TXN-100308,12670,20054,14,0.25,0.08,2025-04-12 08:51:01,Bank Transfer,128,3269,Pending
TXN-100309,12361,20488,15,0.09,0.08,2024-06-29 08:51:01,PayPal,139,3307,Completed
TXN-100310,11293,20165,15,0.26,0.08,2025-12-01 08:51:01,PayPal,107,3056,Pending
TXN-100311,12237,20419,13,0.1,0.08,2025-01-17 08:51:01,PayPal,133,3377,Completed
TXN-100312,12264,20547,11,0.03,0.08,2026-03-11 08:51:01,PayPal,104,3252,Shipped
TXN-100313,12588,20320,7,0.26,0.08,2025-12-14 08:51:01,PayPal,112,3424,Completed
TXN-100314,10688,20472,6,0.25,0.08,2024-12-16 08:51:01,Credit Card,147,3443,Cancelled
TXN-100315,10423,20428,10,0.09,0.08,2025-01-24 08:51:01,Credit Card,131,3467,Completed
TXN-100316,10363,20587,14,0.27,0.08,2024-09-28 08:51:01,Bank Transfer,145,3302,Completed
TXN-100317,11605,20543,3,0.21,0.08,2025-11-24 08:51:01,Credit Card,141,3421,Completed
TXN-100318,12046,20078,7,0.3,0.08,2025-03-29 08:51:01,Credit Card,143,3356,Shipped
TXN-100319,10470,20398,4,0.24,0.08,2024-04-12 08:51:01,Credit Card,126,3471,Completed
TXN-100320,10991,20078,8,0.18,0.08,2024-09-27 08:51:01,PayPal,117,3296,Completed
TXN-100321,10185,20317,12,0.18,0.08,2026-01-22 08:51:01,Credit Card,130,3344,Shipped
TXN-100322,12463,20365,12,0.09,0.08,2024-10-08 08:51:01,PayPal,132,3115,Pending
TXN-100323,12846,20431,15,0.29,0.08,2025-07-23 08:51:01,Bank Transfer,138,3469,Completed
TXN-100324,10627,20493,14,0.08,0.08,2025-08-09 08:51:01,Bank Transfer,140,3078,Shipped
TXN-100325,11319,20350,2,0.13,0.08,2025-06-15 08:51:01,Credit Card,138,3358,Shipped
TXN-100326,11321,20571,15,0.26,0.08,2024-06-14 08:51:01,Bank Transfer,116,3426,Cancelled
TXN-100327,11724,20183,15,0.28,0.08,2024-03-30 08:51:01,Credit Card,145,3096,Cancelled
TXN-100328,10152,20124,12,0.16,0.08,2025-07-25 08:51:01,Bank Transfer,138,3133,Pending
TXN-100329,11057,20100,14,0.06,0.08,2024-08-29 08:51:01,PayPal,120,3119,Completed
TXN-100330,11285,20398,4,0.23,0.08,2024-07-11 08:51:01,Credit Card,100,3458,Cancelled
TXN-100331,12448,20409,9,0.2,0.08,2025-04-09 08:51:01,Bank Transfer,102,3333,Cancelled
TXN-100332,12849,20313,6,0.26,0.08,2024-08-04 08:51:01,Bank Transfer,129,3069,Pending
TXN-100333,12987,20032,9,0.3,0.08,2024-07-03 08:51:01,Bank Transfer,111,3359,Completed
TXN-100334,11887,20495,11,0.23,0.08,2025-09-09 08:51:01,PayPal,141,3484,Completed
TXN-100335,11714,20410,9,0.02,0.08,2025-08-21 08:51:01,Credit Card,139,3240,Shipped
TXN-100336,11756,20463,1,0.14,0.08,2025-11-01 08:51:01,Credit Card,130,3336,Shipped
TXN-100337,12894,20300,1,0.21,0.08,2025-09-17 08:51:01,PayPal,108,3333,Shipped
TXN-100338,12647,20174,12,0.26,0.08,2025-06-17 08:51:01,Credit Card,144,3315,Shipped
TXN-100339,10251,20421,11,0.27,0.08,2025-09-12 08:51:01,Bank Transfer,115,3222,Pending
TXN-100340,11263,20014,2,0.27,0.08,2025-12-08 08:51:01,Bank Transfer,119,3148,Pending
TXN-100341,10688,20303,13,0.29,0.08,2025-06-16 08:51:01,Credit Card,142,3342,Completed
TXN-100342,10644,20286,4,0.24,0.08,2025-03-09 08:51:01,Credit Card,144,3307,Pending
TXN-100343,11799,20421,6,0.21,0.08,2025-12-17 08:51:01,Credit Card,142,3376,Cancelled
TXN-100344,12692,20066,6,0.12,0.08,2025-06-13 08:51:01,Credit Card,139,3410,Pending
TXN-100345,10422,20316,8,0.11,0.08,2024-06-23 08:51:01,Bank Transfer,139,3361,Completed
TXN-100346,10788,20478,1,0.1,0.08,2024-06-07 08:51:01,Credit Card,119,3429,Pending
TXN-100347,10382,20057,9,0.27,0.08,2025-09-18 08:51:01,PayPal,104,3341,Completed
TXN-100348,10111,20204,6,0.11,0.08,2024-06-27 08:51:01,PayPal,111,3383,Shipped
TXN-100349,10144,20178,4,0.14,0.08,2024-03-22 08:51:01,PayPal,127,3298,Cancelled
TXN-100350,12457,20177,13,0.05,0.08,2025-03-30 08:51:01,Credit Card,114,3275,Cancelled
TXN-100351,10382,20582,5,0.03,0.08,2026-01-13 08:51:01,Bank Transfer,134,3400,Shipped
TXN-100352,12493,20016,14,0.19,0.08,2025-07-27 08:51:01,PayPal,108,3143,Shipped
TXN-100353,11204,20002,7,0.13,0.08,2025-09-20 08:51:01,Bank Transfer,147,3096,Pending
TXN-100354,11679,20195,4,0.24,0.08,2024-04-29 08:51:01,Bank Transfer,134,3309,Shipped
TXN-100355,10975,20263,4,0.14,0.08,2025-12-06 08:51:01,Bank Transfer,133,3195,Cancelled
TXN-100356,12507,20260,12,0.01,0.08,2024-12-30 08:51:01,PayPal,118,3089,Pending
TXN-100357,11020,20575,3,0.12,0.08,2024-06-23 08:51:01,Credit Card,135,3168,Pending
TXN-100358,10085,20460,5,0.06,0.08,2026-02-26 08:51:01,Bank Transfer,122,3083,Pending
TXN-100359,12493,20278,15,0.3,0.08,2024-11-14 08:51:01,Bank Transfer,100,3127,Cancelled
TXN-100360,12478,20432,5,0.1,0.08,2025-04-24 08:51:01,Bank Transfer,106,3429,Cancelled
TXN-100361,11658,20336,1,0.08,0.08,2025-11-13 08:51:01,Bank Transfer,133,3103,Completed
TXN-100362,10154,20348,5,0.04,0.08,2024-10-16 08:51:01,PayPal,113,3478,Pending
TXN-100363,11166,20411,11,0.11,0.08,2024-12-31 08:51:01,PayPal,128,3301,Pending
TXN-100364,11871,20016,7,0.21,0.08,2024-12-07 08:51:01,Bank Transfer,141,3011,Cancelled
TXN-100365,12393,20052,2,0.25,0.08,2024-06-22 08:51:01,PayPal,105,3041,Completed
TXN-100366,10880,20536,5,0.24,0.08,2024-12-17 08:51:01,Credit Card,121,3200,Cancelled
TXN-100367,11468,20428,7,0.22,0.08,2026-03-20 08:51:01,Bank Transfer,121,3039,Cancelled
TXN-100368,10081,20098,7,0.15,0.08,2025-05-25 08:51:01,PayPal,136,3454,Shipped
TXN-100369,10837,20290,12,0.06,0.08,2025-03-09 08:51:01,Bank Transfer,140,3222,Pending
TXN-100370,10076,20284,6,0.23,0.08,2026-03-03 08:51:01,Bank Transfer,121,3400,Cancelled
TXN-100371,11673,20590,13,0.28,0.08,2024-11-09 08:51:01,PayPal,119,3023,Shipped
TXN-100372,12916,20270,15,0.05,0.08,2024-08-23 08:51:01,PayPal,104,3241,Shipped
TXN-100373,11356,20456,2,0.09,0.08,2026-02-14 08:51:01,Credit Card,121,3028,Shipped
TXN-100374,12207,20331,14,0.21,0.08,2024-11-03 08:51:01,PayPal,147,3088,Cancelled
TXN-100375,11232,20526,13,0.02,0.08,2025-01-23 08:51:01,Credit Card,133,3331,Pending
TXN-100376,12346,20250,13,0.22,0.08,2024-08-25 08:51:01,Credit Card,142,3197,Shipped
TXN-100377,11323,20524,6,0.07,0.08,2025-12-24 08:51:01,Credit Card,149,3040,Shipped
TXN-100378,11799,20562,10,0.11,0.08,2025-04-13 08:51:01,Credit Card,139,3332,Shipped
TXN-100379,10006,20301,11,0.28,0.08,2025-03-08 08:51:01,Credit Card,145,3250,Cancelled
TXN-100380,11434,20536,7,0.23,0.08,2026-01-30 08:51:01,Credit Card,124,3167,Cancelled
TXN-100381,10600,20052,4,0.22,0.08,2025-08-12 08:51:01,PayPal,119,3348,Pending
TXN-100382,10865,20264,7,0.15,0.08,2024-07-16 08:51:01,PayPal,147,3378,Shipped
TXN-100383,10952,20107,9,0.02,0.08,2025-10-17 08:51:01,Credit Card,114,3189,Cancelled
TXN-100384,12783,20431,2,0.14,0.08,2026-01-31 08:51:01,PayPal,114,3429,Completed
TXN-100385,11828,20308,5,0.26,0.08,2024-12-03 08:51:01,PayPal,127,3088,Cancelled
TXN-100386,10556,20397,4,0.28,0.08,2024-12-20 08:51:01,Bank Transfer,120,3356,Completed
TXN-100387,12086,20567,15,0.27,0.08,2024-11-05 08:51:01,PayPal,116,3401,Cancelled
TXN-100388,11533,20279,11,0.09,0.08,2025-07-18 08:51:01,PayPal,132,3364,Pending
TXN-100389,10566,20362,14,0.06,0.08,2024-12-05 08:51:01,PayPal,101,3492,Shipped
TXN-100390,11950,20398,8,0.13,0.08,2024-11-19 08:51:01,PayPal,101,3135,Shipped
TXN-100391,10092,20491,7,0.14,0.08,2025-12-28 08:51:01,PayPal,138,3227,Pending
TXN-100392,10818,20305,2,0.02,0.08,2024-11-23 08:51:01,Credit Card,141,3397,Shipped
TXN-100393,10243,20059,13,0.01,0.08,2026-02-01 08:51:01,Bank Transfer,117,3378,Completed
TXN-100394,11675,20381,7,0.11,0.08,2024-10-18 08:51:01,Credit Card,115,3381,Pending
TXN-100395,12958,20269,6,0.07,0.08,2025-04-13 08:51:01,Bank Transfer,142,3216,Pending
TXN-100396,11007,20350,3,0.27,0.08,2024-04-26 08:51:01,Credit Card,126,3220,Completed
TXN-100397,12585,20013,14,0.29,0.08,2025-06-27 08:51:01,PayPal,101,3437,Completed
TXN-100398,10287,20061,12,0.07,0.08,2025-05-09 08:51:01,Bank Transfer,148,3340,Pending
TXN-100399,11726,20079,2,0.18,0.08,2024-07-16 08:51:01,Bank Transfer,136,3302,Cancelled
TXN-100400,11287,20082,2,0.16,0.08,2024-04-20 08:51:01,PayPal,132,3110,Cancelled
TXN-100401,11133,20411,7,0.02,0.08,2025-05-11 08:51:01,PayPal,128,3217,Completed
TXN-100402,12091,20418,9,0.15,0.08,2026-03-20 08:51:01,PayPal,146,3236,Cancelled
TXN-100403,11637,20392,9,0.27,0.08,2024-03-25 08:51:01,Bank Transfer,101,3379,Pending
TXN-100404,12916,20136,6,0.12,0.08,2024-07-14 08:51:01,Bank Transfer,123,3008,Completed
TXN-100405,11131,20168,12,0.07,0.08,2025-07-26 08:51:01,Credit Card,146,3092,Shipped
TXN-100406,12033,20432,15,0.09,0.08,2026-03-03 08:51:01,PayPal,117,3429,Cancelled
TXN-100407,12786,20247,10,0.16,0.08,2025-09-23 08:51:01,Credit Card,104,3129,Completed
TXN-100408,11452,20068,4,0.26,0.08,2024-09-22 08:51:01,PayPal,124,3016,Pending
TXN-100409,11984,20314,8,0.26,0.08,2025-08-14 08:51:01,Bank Transfer,137,3429,Completed
TXN-100410,11037,20464,12,0.22,0.08,2025-04-07 08:51:01,Credit Card,116,3233,Pending
TXN-100411,11238,20131,1,0.06,0.08,2024-07-08 08:51:01,PayPal,118,3052,Completed
TXN-100412,12753,20170,15,0.22,0.08,2024-10-20 08:51:01,PayPal,141,3115,Pending
TXN-100413,10336,20550,15,0.22,0.08,2024-04-03 08:51:01,PayPal,126,3158,Cancelled
TXN-100414,11962,20309,2,0.06,0.08,2025-08-24 08:51:01,PayPal,104,3258,Shipped
TXN-100415,10035,20144,6,0.15,0.08,2025-09-01 08:51:01,PayPal,126,3395,Pending
TXN-100416,12189,20080,6,0.06,0.08,2024-06-22 08:51:01,Bank Transfer,149,3275,Pending
TXN-100417,12612,20171,12,0.04,0.08,2024-09-03 08:51:01,Bank Transfer,120,3175,Completed
TXN-100418,12364,20535,5,0.21,0.08,2024-04-26 08:51:01,Credit Card,110,3497,Cancelled
TXN-100419,11352,20369,13,0.16,0.08,2025-11-27 08:51:01,PayPal,129,3176,Shipped
TXN-100420,10881,20550,4,0.28,0.08,2025-12-11 08:51:01,Bank Transfer,114,3159,Completed
TXN-100421,12243,20042,12,0.02,0.08,2025-09-01 08:51:01,Bank Transfer,104,3419,Pending
TXN-100422,11577,20193,5,0.04,0.08,2024-07-07 08:51:01,Credit Card,119,3468,Shipped
TXN-100423,10421,20378,10,0.14,0.08,2025-07-16 08:51:01,Credit Card,137,3376,Completed
TXN-100424,10710,20064,9,0.09,0.08,2024-11-22 08:51:01,Credit Card,118,3046,Completed
TXN-100425,11211,20411,2,0.06,0.08,2025-12-25 08:51:01,PayPal,141,3182,Pending
TXN-100426,10801,20055,2,0.1,0.08,2026-02-09 08:51:01,Credit Card,103,3413,Pending
TXN-100427,11215,20010,8,0.13,0.08,2025-12-20 08:51:01,Bank Transfer,145,3051,Completed
TXN-100428,12525,20417,6,0.18,0.08,2025-05-14 08:51:01,Bank Transfer,149,3160,Pending
TXN-100429,11870,20416,12,0.25,0.08,2025-01-02 08:51:01,Credit Card,147,3409,Pending
TXN-100430,11333,20310,2,0.23,0.08,2025-09-13 08:51:01,Bank Transfer,137,3050,Shipped
TXN-100431,11665,20273,6,0.05,0.08,2025-01-18 08:51:01,PayPal,143,3042,Completed
TXN-100432,10093,20429,2,0.28,0.08,2025-02-22 08:51:01,Bank Transfer,124,3353,Completed
TXN-100433,10070,20060,15,0.23,0.08,2024-03-31 08:51:01,Bank Transfer,133,3325,Shipped
TXN-100434,10655,20256,3,0.24,0.08,2025-11-14 08:51:01,PayPal,134,3072,Cancelled
TXN-100435,12062,20128,3,0.21,0.08,2024-06-10 08:51:01,PayPal,122,3475,Cancelled
TXN-100436,10698,20390,14,0.19,0.08,2025-02-23 08:51:01,Credit Card,101,3270,Shipped
TXN-100437,12586,20277,8,0.17,0.08,2024-03-25 08:51:01,Credit Card,147,3001,Completed
TXN-100438,11414,20582,4,0.04,0.08,2024-06-09 08:51:01,Bank Transfer,140,3180,Cancelled
TXN-100439,10530,20135,9,0.19,0.08,2026-01-29 08:51:01,Bank Transfer,112,3080,Shipped
TXN-100440,10124,20047,11,0.2,0.08,2025-06-20 08:51:01,Bank Transfer,121,3315,Cancelled
TXN-100441,10527,20260,13,0.06,0.08,2024-12-01 08:51:01,Credit Card,109,3312,Pending
TXN-100442,10361,20302,6,0.06,0.08,2026-02-03 08:51:01,PayPal,143,3262,Completed
TXN-100443,12893,20150,15,0.19,0.08,2024-10-08 08:51:01,PayPal,101,3412,Cancelled
TXN-100444,10179,20294,9,0.01,0.08,2025-09-15 08:51:01,PayPal,100,3214,Pending
TXN-100445,11230,20488,5,0.14,0.08,2025-02-05 08:51:01,Bank Transfer,138,3494,Pending
TXN-100446,10170,20593,1,0.08,0.08,2025-12-25 08:51:01,Bank Transfer,132,3497,Pending
TXN-100447,11784,20401,12,0.08,0.08,2026-02-12 08:51:01,Credit Card,124,3168,Pending
TXN-100448,11767,20137,4,0.15,0.08,2024-11-02 08:51:01,Bank Transfer,132,3474,Cancelled
TXN-100449,12981,20390,6,0.13,0.08,2024-06-30 08:51:01,Bank Transfer,115,3037,Shipped
TXN-100450,11594,20053,7,0.19,0.08,2025-10-30 08:51:01,Bank Transfer,101,3452,Completed
TXN-100451,10400,20198,9,0.11,0.08,2025-06-07 08:51:01,PayPal,137,3141,Cancelled
TXN-100452,10326,20591,10,0.0,0.08,2024-10-15 08:51:01,Credit Card,113,3168,Completed
TXN-100453,12953,20262,14,0.3,0.08,2024-07-28 08:51:01,PayPal,146,3125,Shipped
TXN-100454,12941,20583,5,0.09,0.08,2024-07-25 08:51:01,Bank Transfer,148,3062,Pending
TXN-100455,11882,20576,12,0.01,0.08,2025-03-15 08:51:01,Credit Card,119,3225,Shipped
TXN-100456,12297,20245,10,0.11,0.08,2025-12-15 08:51:01,Bank Transfer,126,3242,Shipped
TXN-100457,12619,20057,14,0.17,0.08,2025-08-06 08:51:01,Credit Card,142,3373,Cancelled
TXN-100458,12021,20008,13,0.17,0.08,2024-10-14 08:51:01,Bank Transfer,125,3417,Cancelled
TXN-100459,11358,20389,12,0.2,0.08,2024-07-21 08:51:01,Credit Card,123,3396,Shipped
TXN-100460,10650,20538,15,0.05,0.08,2024-09-17 08:51:01,Credit Card,148,3391,Completed
TXN-100461,12158,20223,3,0.07,0.08,2025-08-18 08:51:01,Credit Card,127,3459,Pending
TXN-100462,11749,20548,12,0.09,0.08,2025-01-12 08:51:01,PayPal,126,3327,Cancelled
TXN-100463,12057,20018,10,0.28,0.08,2025-06-08 08:51:01,PayPal,135,3112,Cancelled
TXN-100464,11101,20287,10,0.1,0.08,2024-08-09 08:51:01,PayPal,121,3075,Completed
TXN-100465,10946,20365,11,0.06,0.08,2024-11-16 08:51:01,PayPal,122,3350,Pending
TXN-100466,12456,20162,15,0.15,0.08,2024-06-21 08:51:01,PayPal,117,3275,Cancelled
TXN-100467,11132,20089,11,0.02,0.08,2024-06-07 08:51:01,PayPal,133,3197,Shipped
TXN-100468,11755,20454,6,0.23,0.08,2024-05-22 08:51:01,Credit Card,139,3316,Cancelled
TXN-100469,11738,20263,6,0.07,0.08,2024-07-01 08:51:01,PayPal,122,3403,Pending
TXN-100470,10294,20366,13,0.19,0.08,2025-05-06 08:51:01,Credit Card,139,3206,Cancelled
TXN-100471,12168,20437,4,0.28,0.08,2026-03-12 08:51:01,Credit Card,136,3489,Shipped
TXN-100472,11437,20516,14,0.06,0.08,2025-11-28 08:51:01,PayPal,112,3428,Completed
TXN-100473,10351,20335,10,0.14,0.08,2024-06-04 08:51:01,Credit Card,111,3472,Pending
TXN-100474,10592,20129,9,0.08,0.08,2024-09-12 08:51:01,Bank Transfer,113,3156,Shipped
TXN-100475,11964,20390,7,0.17,0.08,2024-08-16 08:51:01,Bank Transfer,133,3392,Pending
TXN-100476,11785,20050,2,0.24,0.08,2024-10-18 08:51:01,Credit Card,117,3004,Shipped
TXN-100477,10805,20307,9,0.0,0.08,2025-04-13 08:51:01,Credit Card,128,3382,Shipped
TXN-100478,11534,20539,7,0.12,0.08,2024-11-08 08:51:01,Credit Card,122,3167,Pending
TXN-100479,11116,20426,15,0.0,0.08,2025-07-13 08:51:01,Bank Transfer,109,3456,Cancelled
TXN-100480,10167,20447,8,0.26,0.08,2025-02-01 08:51:01,Bank Transfer,144,3070,Cancelled
TXN-100481,10557,20049,11,0.1,0.08,2025-08-21 08:51:01,PayPal,144,3436,Pending
TXN-100482,12556,20587,2,0.03,0.08,2024-04-12 08:51:01,Credit Card,145,3271,Pending
TXN-100483,11674,20455,12,0.19,0.08,2024-04-20 08:51:01,Credit Card,132,3186,Completed
TXN-100484,10699,20087,15,0.26,0.08,2025-03-20 08:51:01,PayPal,146,3453,Shipped
TXN-100485,12281,20251,14,0.01,0.08,2024-10-27 08:51:01,PayPal,121,3447,Pending
TXN-100486,12248,20142,2,0.27,0.08,2025-02-18 08:51:01,Credit Card,126,3133,Shipped
TXN-100487,12487,20379,7,0.14,0.08,2024-10-12 08:51:01,PayPal,118,3383,Cancelled
TXN-100488,10010,20456,9,0.18,0.08,2026-02-26 08:51:01,PayPal,121,3042,Completed
TXN-100489,12486,20516,2,0.14,0.08,2025-03-02 08:51:01,PayPal,104,3078,Pending
TXN-100490,11224,20098,13,0.09,0.08,2025-10-02 08:51:01,PayPal,113,3344,Completed
TXN-100491,11759,20282,10,0.16,0.08,2024-10-04 08:51:01,Bank Transfer,148,3125,Pending
TXN-100492,12715,20584,8,0.08,0.08,2024-12-20 08:51:01,PayPal,122,3194,Pending
TXN-100493,12385,20037,8,0.01,0.08,2025-04-21 08:51:01,PayPal,146,3313,Pending
TXN-100494,12656,20215,11,0.25,0.08,2025-08-05 08:51:01,PayPal,134,3241,Cancelled
TXN-100495,10417,20344,14,0.12,0.08,2024-08-20 08:51:01,Credit Card,109,3371,Completed
TXN-100496,12384,20272,13,0.18,0.08,2026-01-24 08:51:01,PayPal,125,3484,Shipped
TXN-100497,11222,20115,6,0.06,0.08,2024-07-21 08:51:01,PayPal,129,3063,Completed
TXN-100498,12719,20048,2,0.04,0.08,2025-04-13 08:51:01,Bank Transfer,116,3236,Cancelled
TXN-100499,10936,20294,10,0.29,0.08,2025-07-17 08:51:01,Bank Transfer,104,3419,Pending
TXN-100500,12843,20549,8,0.04,0.08,2025-03-25 08:51:01,PayPal,129,3492,Pending
TXN-100501,11643,20260,2,0.07,0.08,2025-06-17 08:51:01,Bank Transfer,146,3324,Cancelled
TXN-100502,11265,20097,7,0.16,0.08,2024-05-25 08:51:01,PayPal,129,3109,Pending
TXN-100503,10621,20243,14,0.04,0.08,2025-03-10 08:51:01,PayPal,122,3282,Completed
TXN-100504,12761,20596,13,0.29,0.08,2025-04-02 08:51:01,PayPal,147,3306,Pending
TXN-100505,11998,20370,15,0.15,0.08,2024-05-20 08:51:01,PayPal,125,3022,Shipped
TXN-100506,12174,20268,11,0.19,0.08,2025-09-03 08:51:01,PayPal,110,3122,Shipped
TXN-100507,12683,20309,8,0.0,0.08,2026-03-02 08:51:01,PayPal,106,3128,Cancelled
TXN-100508,12428,20455,11,0.21,0.08,2025-07-03 08:51:01,Bank Transfer,131,3342,Cancelled
TXN-100509,12950,20251,5,0.04,0.08,2025-03-28 08:51:01,Bank Transfer,120,3292,Pending
TXN-100510,10170,20530,12,0.07,0.08,2025-06-03 08:51:01,PayPal,145,3392,Cancelled
TXN-100511,10151,20125,8,0.01,0.08,2024-07-05 08:51:01,PayPal,106,3009,Completed
TXN-100512,11884,20356,10,0.2,0.08,2024-05-15 08:51:01,Credit Card,148,3053,Cancelled
TXN-100513,10144,20392,8,0.17,0.08,2024-05-28 08:51:01,PayPal,136,3017,Cancelled
TXN-100514,12224,20442,12,0.18,0.08,2024-09-25 08:51:01,PayPal,120,3348,Completed
TXN-100515,11629,20159,2,0.22,0.08,2025-03-12 08:51:01,Bank Transfer,149,3121,Cancelled
TXN-100516,11823,20411,11,0.07,0.08,2025-08-30 08:51:01,PayPal,131,3122,Pending
TXN-100517,12759,20364,12,0.16,0.08,2025-01-27 08:51:01,Credit Card,131,3029,Cancelled
TXN-100518,10524,20136,9,0.16,0.08,2025-06-17 08:51:01,Credit Card,113,3118,Pending
TXN-100519,10436,20198,10,0.0,0.08,2025-06-15 08:51:01,Credit Card,103,3309,Cancelled
TXN-100520,11269,20168,8,0.19,0.08,2024-06-29 08:51:01,Credit Card,127,3207,Shipped
TXN-100521,11284,20491,12,0.23,0.08,2024-08-16 08:51:01,PayPal,128,3393,Completed
TXN-100522,12844,20274,9,0.29,0.08,2025-09-01 08:51:01,Bank Transfer,149,3437,Completed
TXN-100523,12720,20052,15,0.14,0.08,2025-07-30 08:51:01,PayPal,149,3321,Cancelled
TXN-100524,11494,20574,14,0.05,0.08,2026-02-23 08:51:01,Bank Transfer,111,3498,Pending
TXN-100525,10743,20425,4,0.27,0.08,2024-11-23 08:51:01,Bank Transfer,116,3362,Completed
TXN-100526,10579,20518,14,0.23,0.08,2025-02-14 08:51:01,PayPal,137,3053,Completed
TXN-100527,10517,20131,4,0.24,0.08,2025-10-01 08:51:01,Credit Card,116,3320,Shipped
TXN-100528,11320,20162,13,0.11,0.08,2025-11-30 08:51:01,Bank Transfer,131,3404,Shipped
TXN-100529,11364,20313,7,0.29,0.08,2025-04-28 08:51:01,PayPal,116,3322,Pending
TXN-100530,11546,20381,12,0.06,0.08,2025-03-02 08:51:01,Bank Transfer,120,3143,Pending
TXN-100531,10312,20112,9,0.03,0.08,2024-04-15 08:51:01,Bank Transfer,142,3435,Pending
TXN-100532,10349,20218,7,0.28,0.08,2025-09-09 08:51:01,Bank Transfer,101,3351,Pending
TXN-100533,10591,20059,4,0.17,0.08,2024-05-26 08:51:01,Bank Transfer,134,3051,Shipped
